"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"1153","S24","Joka kerta sitä yritän , mutta ihan automaattisesti pää kääntyy poispäin ja alkaa ahdistamaan .","joka kerta se yrittää , mutta ihan automaattisesti pää kääntyä poispäin ja alkaa ahdistaa .","KATSEKONTAKTI VAIKEUDETPELOT","15.7.2013","23:23","Terveys","Pelot ja jännitys","","8723216","http://keskustelu.suomi24.fi/t/11563169#comment-62488511","http://keskustelu.suomi24.fi/t/11563169","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1154","S24","Subakuutti kilpirauhastulehdus influenssarokotteen jälkeen : Hernán Martinez J , Corder E , Uzcategui M , Garcia M , Sostre S , Garcia A. Subacute thyroiditis and dyserythropoesis after influenza vaccination suggesting immune dysregulation .","subakuutti kilpirauhanentulehdus influenssarokote jälkeen : Hernán Martinez J , Corder E , Uzcategui M , Garcia M , Sostre S , Garcia A. Subacute thyroiditis and dyserythropoesis after influenza vaccination suggesting immune dysregulation .","homeopaatti vauhdissa","11.12.2014","23:42","Terveys","Vaihtoehtoiset hoidot - yleistä","sdafsa","3617736","http://keskustelu.suomi24.fi/t/13084902#comment-75009534","http://keskustelu.suomi24.fi/t/13084902","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1155","S24","Onneksi isä ei ollut pahapäinen ja mutta joskus juoppokaverit saattoivat haastaa riitaa ja saattoi tulla kahinoitakin .","onneksi isä ei olla pahapäinen ja mutta joskus juoppokaveri saattaa haastaa riita ja saattaa tulla kahina .","Humalaiset ahdistaa","23.12.2013","16:36","Terveys","Ahdistus","kyllä yhdyn sanoihis","1057091","http://keskustelu.suomi24.fi/t/11942400#comment-65206198","http://keskustelu.suomi24.fi/t/11942400","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1156","S24","muista nyt kuitenkin , että vaikka kannabis onkin turvallisempi ja parempi vaihtoehto neurolepteille , ei sekään riskitöntä ole .","muistaa nyt kuitenkin , että vaikka kannabis olla turvallinen ja parempi vaihtoehto neurolepteille , ei se riskitön olla .","Älkää syökö neuroleptejä! Varoitus!","1.12.2014","18:49","Terveys","Masennus","Parempaa tulevaisuut","2810524","http://keskustelu.suomi24.fi/t/12305975#comment-74451732","http://keskustelu.suomi24.fi/t/12305975","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1157","S24","Eikö ole parempi , että olemme reilusti ja selkeästi kirkon työntekijöinä täällä ?","ei olla parempi , että olla reilusti ja selkeästi kirkko työntekijä täällä ?","Ahdistus, pelko yms.","17.3.2014","17:32","Terveys","Ahdistus","","8484726","http://keskustelu.suomi24.fi/t/12123080#comment-66763097","http://keskustelu.suomi24.fi/t/12123080","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1158","S24","Aitoa oli oikeastaan vain se , mitä sieltä roolisuoritusten takaa aina aika-ajoin putkahteli esiin , tilanteissa joissa tuolta sekopäältä karkasi tilanne hallinnasta .","aito olla oikeastaan vain se , mikä sieltä roolisuoritus takaa aina aika-ajo putkahdella esiin , tilanne joka tuolta sekopää karata tilanne hallinta .","Elän läpeensä pahan miehen kanssa :(","12.11.2014","16:50","Terveys","Narsismi","Jätin kaiken","8667872","http://keskustelu.suomi24.fi/t/12912471#comment-73370283","http://keskustelu.suomi24.fi/t/12912471","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1159","S24","masentuneet eivät aina ole sekopäitä .","masentua ei aina olla sekopää .","Itsemurha joskus oikea keino","5.11.2013","19:36","Terveys","Masennus","siis?","2801766","http://keskustelu.suomi24.fi/t/8706232#comment-64381986","http://keskustelu.suomi24.fi/t/8706232","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1160","S24","Harvoin kyllä noin samastuu testin tuloksiin , vaikkakakin aina on muistettava että nettitesti on nettitesti .","harvoin kyllä tuo samastua testi tulos , vaikkakakin aina olla muistettava että nettitesti olla nettitesti .","INTJMastermind","25.10.2014","23:43","Terveys","Yksinäisyys","Kammoava","7149776","http://keskustelu.suomi24.fi/t/9467316#comment-72419073","http://keskustelu.suomi24.fi/t/9467316","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1161","S24","Leikkaus tehtiin syyskuun puolivälissä ja eläinlääkärin töihin kykenin seuraavan vuoden helmikuussa .","leikkaus tehdä syyskuu puoliväli ja eläinlääkäri työ kyetä seuraava vuosi helmikuu .","Tos leikkaus","24.11.2014","21:58","Terveys","Leikkaus","vena subclavia","673387","http://keskustelu.suomi24.fi/t/12539171#comment-74059983","http://keskustelu.suomi24.fi/t/12539171","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1162","S24","Kun sanoin , että kai se tarve olisi jo näkynyt , jos sellaista olisi ollut niin lääkäri totesi että kai sinä sitten kuulut niihin , jotka osaavat käyttää näitä .","kun sanoa , että kai se tarve olla jo näkyä , jos sellainen olla olla niin lääkäri todeta että kai sinä sitten kuulla se , joka osata käyttää tämä .","Diapamvieroitus?","30.12.2006","00:19","Terveys","Lääkkeet","hyvän lekurin","391484","http://keskustelu.suomi24.fi/t/3833997#comment-20137815","http://keskustelu.suomi24.fi/t/3833997","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1163","S24","Tässä tapauksessa kipeytyminen olisi ihan normaali ilmiö .","tämä tapaus kipeytyä olla ihan normaali ilmiö .","Hieronta ja jälkäsärky TIETÄVÄT VOISITTEKO VASTATA.","14.11.2010","18:06","Terveys","Hieronta","08709t8","9992281","http://keskustelu.suomi24.fi/t/9462468#comment-46743175","http://keskustelu.suomi24.fi/t/9462468","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1164","S24","Tiedän sen sikäli , että itse jouduin samaan tilanteeseen 126-kiloisena .","tietää se sikäli , että itse joutua sama tilanne 126-kiloinen .","Lentokoneiden turvavyöt","10.6.2008","00:06","Terveys","Lihavuus","menköön!","2841897","http://keskustelu.suomi24.fi/t/5906721#comment-30995601","http://keskustelu.suomi24.fi/t/5906721","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1165","S24","Mulla oli sama kuin muillakin pahasti homealtistuneilla , että elimistö reagoi kaikkiin asioihin tosi vahvasti homeen lisäksi , kemikaalit , savut , jne. No , osastolla tietysti oli jo kunnon tupakan katku ja sanoin siellä että en halua jäädä tänne että paikka ei sovi .","mä olla sama kuin muu pahasti homealtistua , että elimistö reagoida kaikki asia tosi vahvasti home lisäksi , kemikaali , savu , jne. no , osasto tietysti olla jo kunnon tupakka katku ja sanoa siellä että ei haluta jäädä tänne että paikka ei sopia .","ZYPREXA","28.4.2011","19:27","Terveys","Lääkkeet","kaltoinkohdeltupotil","3600293","http://keskustelu.suomi24.fi/t/4860642#comment-49211283","http://keskustelu.suomi24.fi/t/4860642","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1166","S24","Kaikki vanhat viestit löytyvät kuitenkin edelleen uudelta foorumilta .","kaikki vanha viesti löytyä kuitenkin edelleen uusi foorumi .","Jannittaa.com - uusi versio","13.10.2014","15:51","Terveys","Pelot ja jännitys","Jannittaa.com","1263703","http://keskustelu.suomi24.fi/t/12712682#comment-71758556","http://keskustelu.suomi24.fi/t/12712682","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1167","S24","ei vittu tuo paska ole tämänarvoista .","ei vittu tuoda paska olla tämänarvoista .","SUBUTEX","15.10.2013","13:57","Terveys","Huumeet","minä itse etkä sinä","6905091","http://keskustelu.suomi24.fi/t/999137#comment-64010966","http://keskustelu.suomi24.fi/t/999137","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1168","S24","Ja kun psyykkinen puhti on välillä lopussa vajoaa pohjattomaan monttuun .","ja kun psyykkinen puhti olla välillä loppu vajota pohjaton monttu .","Mikä minua vaivaa?","19.11.2014","08:53","Terveys","Yleistä mielenterveydestä","vihasta pois","8467593","http://keskustelu.suomi24.fi/t/12955446#comment-73737954","http://keskustelu.suomi24.fi/t/12955446","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1169","S24","Vaihtoehdothan on jo selvät ; - annat olla , jos ne ei haittaa kuin omaa pikkumieltäsi - vaahdotus , juu juu ja juu , 500€ ( yks .","vaihtoehto olla jo selvä ; - antaa olla , jos se ei haitata kuin oma pikkumieli - vaahdotus , juu juu ja juu , 500€ ( yks .","suonikohjut 21vuotiaalla naisella","7.7.2009","11:44","Terveys","Leikkaus","kuntoonko?","5906147","http://keskustelu.suomi24.fi/t/8268999#comment-38695078","http://keskustelu.suomi24.fi/t/8268999","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1170","S24","Useiten kuultuja ongelmia ovat yksinäisyys , kaipuu läheisyyteen ja rakkauteen , elämän tarkoituksen tai "" suunnan "" puuttuminen ja niin edelleen .","Useiten kuulla ongelma olla yksinäisyys , kaipuu läheisyys ja rakkaus , elämä tarkoitus tai "" suunta "" puuttua ja niin edelleen .","Escitalopram actavis ahdistus","27.5.2014","21:41","Terveys","Ahdistus","Citashit","1031619","http://keskustelu.suomi24.fi/t/12272148#comment-68025056","http://keskustelu.suomi24.fi/t/12272148","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1171","S24","Tätä myöden vanhojen kavereiden tapailu on jääny todella vähäiseks .","tämä myödä vanha kaveri tapailu olla jäädä todella vähäinen .","Onko ihminen tylsä jossei juo?","3.11.2013","22:21","Terveys","Yksinäisyys","syyt&seuraukset","8884215","http://keskustelu.suomi24.fi/t/11828665#comment-64348676","http://keskustelu.suomi24.fi/t/11828665","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1172","S24","Vieläpä sellaisen hormonin joka vaikuttaa tuhansien geenien ekspressioon eli siihen , millaisia proteiineja ne tuottavat .","vieläpä sellainen hormoni joka vaikuttaa tuhat geeni ekspressioon eli se , millainen proteiini se tuottaa .","d-vitamiinin yliannostus","10.2.2009","23:26","Terveys","Vitamiinit","NeonomideStrangelet","471349","http://keskustelu.suomi24.fi/t/6469543#comment-35854624","http://keskustelu.suomi24.fi/t/6469543","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1173","S24","Vaihtoehto 5. Kanan filee , uunissa käytetty kesäkurpitsan puolikas jossa täytteenä aurajuustoa tl , kirsikkatomaattia , tuoretta basilikaa ja paprikaa .","vaihtoehto 5. kana filee , uuni käyttää kesäkurpitsa puolikas joka täyte aurajuusto tl , kirsikkatomaatti , tuore basilika ja paprika .","Hoikat, mitä syötte?","24.6.2011","09:21","Terveys","Lihavuus","Good food, good mood","186215","http://keskustelu.suomi24.fi/t/3957737#comment-50016851","http://keskustelu.suomi24.fi/t/3957737","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1174","S24","Niin minäkin luulen , että se liikunta voisi piristää nyt kun alkaa hienot kevätkelitkin .","niin minä luulla , että se liikunta voida piristää nyt kun alkaa hieno kevätkeli .","Toivoton olo, syvä ahdistuneisuus...","17.3.2014","10:53","Terveys","Masennus","-Nainen-","9779297","http://keskustelu.suomi24.fi/t/12117404#comment-66756518","http://keskustelu.suomi24.fi/t/12117404","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1175","S24","Hänen pitäisi tietää ollaanko vai ei , että saa suunnitella sitten muita asioita ja "" menoja "" .","hän pitää tietää olla vai ei , että saada suunnitella sitten muu asia ja "" meno "" .","Päästin irti...","9.6.2014","14:32","Terveys","Kaksisuuntainen mielialahäiriö","Mikä vaivaa","8506238","http://keskustelu.suomi24.fi/t/12268058#comment-68238501","http://keskustelu.suomi24.fi/t/12268058","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1176","S24","Olen muuttanut jo toiseen kaupunkiin ja yhteydenpidot ovat puhelimitse sisarruksiini mutta ei se ole mikään lämmin suhde ja valittettavasti toisessa kuulen niitä samoja piirteitä välillä , ja toisella ei ole mitään käsitystä ja välillä taas on .","olla muuttaa jo toinen kaupunki ja yhteyspidot olla puhelimitse sisarruksi mutta ei se olla mikään lämmin suhde ja valittettavasti toinen kuulla se sama piirre välillä , ja toinen ei olla mikään käsitys ja välillä taas olla .","Oma tarinani narsistin lapsena.","11.5.2013","12:38","Terveys","Narsismi","narsistin tytär","1247413","http://keskustelu.suomi24.fi/t/11461764#comment-61484721","http://keskustelu.suomi24.fi/t/11461764","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1177","S24","HÖPÖ HÖPÖ tupeet ym. tekoiset nurkkaan .","höpö höpö tupee ym. teko nurkka .","Miesten kaljun alun peitto","4.5.2013","10:12","Terveys","Hiusten lähtö","oi ja keesti","8367176","http://keskustelu.suomi24.fi/t/11406961#comment-61375702","http://keskustelu.suomi24.fi/t/11406961","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1178","S24",""" Siis virus , jota ei ole löydetty on todettu hyvin muuntelukykyiseksi ?",""" siis virus , joka ei olla löytää olla todeta hyvin muuntelukykyinen ?","HIV-virusta ei ole olemassa","10.11.2012","06:32","Terveys","Pandemiat",")(%&%¤&%#%","3535015","http://keskustelu.suomi24.fi/t/11038864#comment-58243914","http://keskustelu.suomi24.fi/t/11038864","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1179","S24","Kun mulla ei ole vikaa- niin mitä ne muuut sitten vinkuu- äly hoi","kun mä ei olla vikaa- niin mikä se muuut sitten vinkuu- äly hoi","kauanko tätä h.vetin","8.9.2008","19:52","Terveys","Vaihdevuodet","kipa","9822497","http://keskustelu.suomi24.fi/t/6202407#comment-32619127","http://keskustelu.suomi24.fi/t/6202407","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1180","S24","Niin on parempi .","niin olla parempi .","Yksinäisten asenneviat","9.9.2014","07:54","Terveys","Yksinäisyys","cfgjkkj","3430208","http://keskustelu.suomi24.fi/t/12459559#comment-69960938","http://keskustelu.suomi24.fi/t/12459559","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1181","S24","tybakteerituotteita on vain 6 tuotetta 32.sta tuotteesta !","tybakteerituotteita olla vain 6 tuote 32.sta tuote !","Tulen hulluksi vatsavaivojen vuoksi","6.1.2013","20:51","Terveys","Vatsa- ja ruoansulatusvaivat","Käyttökelpoisia hyö-","10013696","http://keskustelu.suomi24.fi/t/11108873#comment-59271533","http://keskustelu.suomi24.fi/t/11108873","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1182","S24","Mikset vain lopettanut suhdetta heti siinä vaiheessa kun huomasit ettei hänelle voi puhua järkeä ?","miksiei vain lopettaa suhde heti se vaihe kun huomata ettäei hän voida puhua järki ?","Kaunista ja oikeasti yksinäistä naista ei ole","25.11.2011","19:06","Terveys","Yksinäisyys","dqewvzp","4142920","http://keskustelu.suomi24.fi/t/10173218#comment-52325124","http://keskustelu.suomi24.fi/t/10173218","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1183","S24","Kaikki eivät saa aina samoja oireita ja oireet voivat vaihdella kohtausten välillä paljonkin .","kaikki ei saada aina sama oire ja oire voida vaihdella kohtaus välillä paljon .","Tuleeko muille paniikkikohtauksen aikana","12.3.2014","04:24","Terveys","Paniikkihäiriö","Kipinä","8406388","http://keskustelu.suomi24.fi/t/12034809#comment-66664566","http://keskustelu.suomi24.fi/t/12034809","CC BY-NC (CLARIN PUB)","2019-03-02 16:06:03","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
