"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"1242","S24","Mistä ostit kympillä , kerro !!!!","mistä ostaa kymppi , kertoa !!!!","Siirtykää busseihin","25.6.2014","07:58","Matkailu","Junat ja Interrail","Selityksiä halutaan","4796514","http://keskustelu.suomi24.fi/t/12322487#comment-68505618","http://keskustelu.suomi24.fi/t/12322487","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:02","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1243","S24","Lisäksi siirtyminen lentokentältä hotelliin sujuu aurinkomatkalaislta huomattavasti ripeammin johtuen siitä , että bussi ei kierrä niin monen hotellin kautta kuin Finnmatkojen oppaaton bussi .","lisäksi siirtyä lentokenttä hotelli sujua aurinkomatkalaislta huomattavasti ripeammin johtua se , että bussi ei kiertää niin moni hotelli kautta kuin Finnmatkojen opas bussi .","Suomalaisten kohtelu","9.2.2012","11:11","Matkailu","Kanariansaaret",".TKL","9090621","http://keskustelu.suomi24.fi/t/10397556#comment-53581750","http://keskustelu.suomi24.fi/t/10397556","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:02","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1244","S24","Onneksi on tuo ilon ja riemun Pattaya , jossa iloisin mielin ja kauniiden hymyjen kera kaikkia tervehditään , pois on sieltä tuo ankarakatseisuus piilevine vihamielisyyksineen , joka Huassa alati vallitsee !","onneksi olla tuo ilo ja riemu Pattaya , joka iloinen mieli ja kaunis hymy kera kaikki tervehtiä , pois olla sieltä tuo ankarakatseisuus piilevä vihamielisyys , joka Huassa alati vallita !","Terveiset Thaimaan surkeinta lomakohdetta hehkuttavalle tyypille","21.11.2014","22:57","Matkailu","Hua Hin","toivoa Huaan","3402583","http://keskustelu.suomi24.fi/t/12940131#comment-73895916","http://keskustelu.suomi24.fi/t/12940131","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:02","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1245","S24","Itse asun Costa del Solilla ( vakituisesti jo lähes 10 v ) .","itse asua Costa del sola ( vakituisesti jo lähes 10 v ) .","Eläkkeellä Kanarian saarelle?","9.11.2014","10:28","Matkailu","Kanariansaaret","","804141","http://keskustelu.suomi24.fi/t/12833556#comment-73185648","http://keskustelu.suomi24.fi/t/12833556","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:02","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1246","S24","Päästäänkö valtiomme maksamina kotiin , jos tilanne kärjistyy/ millainen vakuutus kattaa myös ennen aikojaan päättyneen matkan ?","päästä valtio maksaa koti , jos tilanne kärjistyy/ millainen vakuutus kattaa myös ennen aikojaan päättyä matka ?","Matkavakuutuksesta....","10.12.2013","17:05","Matkailu","Pattaya","keittää päässä","9132661","http://keskustelu.suomi24.fi/t/11913056#comment-65006531","http://keskustelu.suomi24.fi/t/11913056","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1247","S24",""" Oli marssittu Aunuksen teitä ja taisteltu , tottavie ; tomupilvet peittivät meitä , jalan alla upposi tie .",""" olla marssia Aunus tee ja taistella , tottavie ; tomupilvi peittää minä , jalka alla upota tie .","Aunuksessa ja vähän sen takanakin","21.7.2009","08:24","Matkailu","Yleistä Venäjästä","TW-EA5","746230","http://keskustelu.suomi24.fi/t/8287452#comment-38955346","http://keskustelu.suomi24.fi/t/8287452","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1248","S24","Maassa missä vain vanhat mummut tekevät töitä .","maa mikä vain vanha mummu tehdä työ .","Mitä ihmettä teettä","24.5.2004","08:57","Matkailu","Yleistä Venäjästä","ihmettä...","6310466","http://keskustelu.suomi24.fi/t/935349#comment-4598797","http://keskustelu.suomi24.fi/t/935349","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1249","S24","Linjahuolle tilatuissa moottorien varaosissa on todettu paljon ongelmia , osat voivat olla viallisia saapuessa huollosta , puuttuvia papereita/merkintöjä ja räikeämmässä tapauksessa SRTn techniksiltä tuulleessa pahvilaatikon sisällä voi olla toinen avaamaton pahvilaatikko missä lukee vaikkapa uganda-air eli sveitsiläiset eivät ole edes tarkistaneet osan toimivuutta vaan lähettänyt sen samantien finnairille sillä pahvilaatikko oli avaamaton uganda-airin pahvilaatikossa ja paperit laatikon ulkopuolella .","Linjahuolle tilata moottori varaosa olla todeta paljon ongelma , osa voida olla viallinen saapua huolto , puuttua papereita/merkintöjä ja räikeä tapaus SRTn techniksiltä tuulla pahvilaatikko sisällä voida olla toinen avata pahvilaatikko mikä lukea vaikkapa uganda-air eli sveitsiläinen ei olla edes tarkistaa osa toimia vaan lähettää se samantien finnairille se pahvilaatikko olla avata uganda-airin pahvilaatikko ja paperi laatikko ulkopuolella .","Mites toi Finnairin huolto meni?","25.3.2014","14:37","Matkailu","Finnair","Game over","3487525","http://keskustelu.suomi24.fi/t/12061677#comment-66910494","http://keskustelu.suomi24.fi/t/12061677","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1250","S24","Kerrostalossa jokapäiväinen riesa , ulkona , bussissa , kauppakeskuksissa , kirjastossa , kaupassa .","kerrostalo jokapäiväinen riesa , ulkona , bussi , kauppakeskus , kirjasto , kauppa .","Miksi lasten äänistä lennoilla häiriintyvät","13.10.2014","15:32","Matkailu","Yleistä matkailusta","nyt riittää","3625523","http://keskustelu.suomi24.fi/t/12672143#comment-71757662","http://keskustelu.suomi24.fi/t/12672143","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1251","S24","Kivivirrat ( olen nähnyt vain paikallaan pysyviä ) ovat kyllä hieman pelottavan oloisia - mitä jos se lähtee liikkeelle ...","kivivirta ( olla nähdä vain paikallaan pysyvä ) olla kyllä hieman pelottava oloinen - mikä jos se lähteä liikkeelle ...","Lumiakänny Kroatiassa","13.8.2013","19:07","Matkailu","Kroatia","Akiantti","8172784","http://keskustelu.suomi24.fi/t/11643154#comment-62994818","http://keskustelu.suomi24.fi/t/11643154","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1252","S24","Aamiaisen vain yhdelle .","aamiainen vain yksi .","Vakava puute Tallinkin sivuilla","11.12.2014","09:58","Matkailu","Laivamatkat ja risteilyt","....,,,,","35141","http://keskustelu.suomi24.fi/t/13090365#comment-74965707","http://keskustelu.suomi24.fi/t/13090365","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1253","S24","Muistan kun leikmme muiden lasten kanssa suihkulähteellä asuntomme ulkopuolella vaikkemme puhuneet samaa kieltä ja yhdellä heistä oli tupakka-askin näköinen rasia missä oli suklaasikareta ja hän tarjosi meille maistiaisia .","muistaa kun leikmme muu lapsi kanssa suihkulähde asunto ulkopuolella vaikkaei puhua sama kieli ja yksi hän olla tupakka-aski näköinen rasia mikä olla suklaasikareta ja hän tarjota minä maistiainen .","Matkustaminen pienten kanssa","26.3.2012","14:10","Matkailu","Matkalla lasten kanssa","menkääihmeessä","9063682","http://keskustelu.suomi24.fi/t/10545240#comment-54357398","http://keskustelu.suomi24.fi/t/10545240","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1254","S24","voi sielläkin Voi Egyptissäkin yhtä lailla käydä sukupuolitautitesteissä eikun vain lääkärin pakeille !","voida siellä voida Egypti yhtä lailla käydä sukupuolitautitesti eikun vain lääkäri pakeille !","Sukupuolitaudeista Egyptissä","11.12.2008","10:34","Matkailu","Lomaromanssit","käydä testeissä","1383905","http://keskustelu.suomi24.fi/t/6555693#comment-34507843","http://keskustelu.suomi24.fi/t/6555693","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1255","S24","Kata Noi / Kata Noi Beach Resort Jos etsitte hyvätasoista hotellia , joka sijaitsee rannalla , koko päivän uimakelpoinen ranta ja uima-allasaluekin ihan ok , niin Kata Noi .","kattaa toi / kattaa toi Beach Resort jos etsiä hyvätasoinen hotelli , joka sijaita ranta , koko päivä uimakelpoinen ranta ja uima-allasalue ihan ok , niin kattaa toi .","Merlin Beach ResortTri-Trang Beach","22.10.2009","19:58","Matkailu","Phuket","Kata Noi","9104961","http://keskustelu.suomi24.fi/t/4750262#comment-40573696","http://keskustelu.suomi24.fi/t/4750262","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1256","S24",""" Totta sinänsä , mutta kannattaa muistaa , että esim. Arabiemiraateissa on silti sharia-laki voimassa , joten vaikkei kunnolla käyttäytyvä turisti olekaan missään vaarassa , niin pienestäkin hölmöilystä ( vaikka virtsaamisesta julkisella paikalla ) voi olla moninkertaisesti vakavammat seuraukset kuin kotimaassa .",""" totta sinänsä , mutta kannattaa muistaa , että esim. arabiemiraatti olla silti sharia-laki voimassa , joten vaikkaei kunnolla käyttäytyä turisti olla mikään vaara , niin pieni hölmöillä ( vaikka virtsata julkinen paikka ) voida olla moninkertaisesti vakava seuraus kuin kotimaa .","Arabimaiden turvallisuus","17.1.2013","10:53","Matkailu","Yleistä matkailusta","yksi huomautus","400028","http://keskustelu.suomi24.fi/t/11197367#comment-59470183","http://keskustelu.suomi24.fi/t/11197367","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1257","S24","Cialis maksaa sen mitä Cialis maailmassa maksaa , siis Suomessa myös Thaimaassa .","Cialis maksaa se mikä Cialis maailma maksaa , siis Suomi myös Thaimaa .","Cialista","15.8.2010","17:03","Matkailu","Pattaya","","1375027","http://keskustelu.suomi24.fi/t/9261889#comment-45393643","http://keskustelu.suomi24.fi/t/9261889","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1258","S24","Valitse lomanviettopaikaksi joku sellainen missä ei niitä idioottimaisia suomalaisia näy .","valita lomanviettopaikka joku sellainen mikä ei se idioottimainen suomalainen näkyä .","Miksi pitää Thaimaassa korostaa että on Suomalainen ?","6.10.2014","11:51","Matkailu","Yleistä Thaimaasta","Valitse kohteesi...","3416320","http://keskustelu.suomi24.fi/t/12564056#comment-71367515","http://keskustelu.suomi24.fi/t/12564056","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1259","S24","Nehän teki tutkimuksensa ja sitten verijälkien siivoaminen jäi meille työntekijöille : X","se tehdä tutkimus ja sitten verijälki siivota jäädä minä työntekijä : X","Powerparkin työntekijä kuoli","11.7.2007","04:08","Matkailu","Huvipuistot","asia.","8196876","http://keskustelu.suomi24.fi/t/4592742#comment-24395844","http://keskustelu.suomi24.fi/t/4592742","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1260","S24","Satamassa on hyviä ravintoloita .","satama olla hyvä ravintola .","Hola lanza-amiga","15.9.2012","12:04","Matkailu","Kanariansaaret","","6658581","http://keskustelu.suomi24.fi/t/10918333#comment-57257975","http://keskustelu.suomi24.fi/t/10918333","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1261","S24","Mitä vielä olisi pitänyt tehdä ?","mikä vielä olla pitää tehdä ?","Kertokaa kokemukset Eckerö Finlandiasta","2.8.2013","12:25","Matkailu","Laivamatkat ja risteilyt","Näin on","5817635","http://keskustelu.suomi24.fi/t/11192111#comment-62792818","http://keskustelu.suomi24.fi/t/11192111","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1262","S24","Minun on pakko sanoa , että minä arvostan paljon enemmän yksinhuoltajia , jotka käyvät töissä ja elättävät lapsensa juurikaan turvautumatta sosiaaliavustuksiin , jollei ole ylitsepääsematömiä syitä olla menemättä töihin , kuin tosiaan noita mainitsemiasi teoreettisia esimerkkitapaus- yksinhuoltajia , jotka pelkkiä tukia kiskomalla repivät yhteiskunnan tuissa kuukausittain varmaan jotkut yhteensä tosiaan ton mainitsemasi jopa 2500 euroa .","minä olla pakko sanoa , että minä arvostaa paljon enemmän yksinhuoltaja , joka käydä työ ja elättää lapsi juuri turvautua sosiaaliavustus , josei olla ylitsepääsematömiä syy olla mennä työ , kuin tosiaan tuo mainita teoreettinen esimerkkitapaus yksinhuoltaja , joka pelkkä tuki kiskoa repiä yhteiskunta tuki kuukausittain varmaan joku yhteensä tosiaan toi mainita jopa 2500 euro .","Köyhällä ei varaa, harmittaa :-(","8.3.2012","14:26","Matkailu","Perhelomat","kommentti...,,.,..","4791916","http://keskustelu.suomi24.fi/t/10478367#comment-54057690","http://keskustelu.suomi24.fi/t/10478367","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1263","S24","Ihan niinkuin ennen Suomessa .","ihan niinkuin ennen Suomi .","Katia W. vankilaan ?","11.5.2014","15:25","Matkailu","Aurinkorannikko","ei helluntailainen","8237787","http://keskustelu.suomi24.fi/t/12233188#comment-67749389","http://keskustelu.suomi24.fi/t/12233188","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1264","S24","Taustalla pääpukareina tappelee eliitti , jossa osapuolina uuden rahan ja vanhan rahan edustajat .","tausta pääpukari tapella eliitti , joka osapuoli uusi raha ja vanha raha edustaja .","Mellakoiden perimmäisten syiden","26.1.2014","18:41","Matkailu","Bangkok","Pohdintaa on tehty","3398016","http://keskustelu.suomi24.fi/t/12018027#comment-65851242","http://keskustelu.suomi24.fi/t/12018027","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1265","S24","Osasyynä on myös hyvänlaatuisen kauppatavaran vähentyminen ja tätä kautta vaikeampi saatavuus .","osasyy olla myös hyvänlaatuinen kauppatavara vähentyä ja tämä kausi vaikea saatavuus .","Mites pitkä jono tulee?","1.11.2014","08:23","Matkailu","Pattaya","5002005","9128080","http://keskustelu.suomi24.fi/t/12838506#comment-72765123","http://keskustelu.suomi24.fi/t/12838506","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1266","S24","  - Sky bistro - tympeä , ylimielinen henkilökunta - ylihintaiset liput - toimimattomat itsepalvelusysteemit - jne. Onneksi viiden vuoden kuluessa Finnairia ei enää ole ja itseään täynnä olevat tarjoilijat löytävät itsensä vaikka ABC : ltä .","() () - Sky bistro - tympeä , ylimielinen henkilökunta - ylihintainen lippu - toimia itsepalvelusysteemi - jne. onneksi viisi vuosi kulua Finnair ei enää olla ja itse täynnä olla tarjoilija löytää itse vaikka ABC : ltä .","Finnair on pelkää vitsi !","14.12.2014","23:23","Matkailu","Finnair","kelanlapuistalaskit?","273138","http://keskustelu.suomi24.fi/t/13117275#comment-75175785","http://keskustelu.suomi24.fi/t/13117275","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1267","S24","Asuntoauto on siis linja-autoalustalla ja siis myös rekisteröity linja-autoksi eli sen takia sillä pystyy isommallakin porukalla tekemään reissua .","asuntoauto olla siis linja-autoalusta ja siis myös rekisteröidä linja-auto eli se takia se pystyä iso porukka tehdä reissu .","Epäonnistunut Estrent-vuokraus","24.6.2009","05:35","Matkailu","Yleistä Virosta","katkeria","9169573","http://keskustelu.suomi24.fi/t/8251443#comment-38483758","http://keskustelu.suomi24.fi/t/8251443","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1268","S24","Väestörekisterikeskuksen virkamies voi tarkastaa pitääkö ilmoitetut tiedot paikkaansa : 52 § Väestörekisterikeskuksen tiedonsaanti- ja tarkastusoikeus Väestörekisterikeskuksella on oikeus salassapitosäännösten estämättä saada väestötietojärjestelmästä luovutettujen tietojen käyttäjältä tietojen käytön ja suojauksen seurantaa ja valvontaa varten välttämättömiä tietoja .","väestörekisterikeskus virkamies voida tarkastaa pitää ilmoittaa tieto paikka : 52 § väestörekisterikeskus tieto-saanti ja tarkastusoikeus väestörekisterikeskus olla oikeus salassapitosäännös estää saada väestötietojärjestelmä luovuttaa tieto käyttäjä tieto käyttö ja suojaus seuranta ja valvonta varten välttämätön tieto .","Koulun oppilainen tarkka syynääminen on nyt odotetusti alkanut","27.10.2014","20:55","Matkailu","Aurinkorannikko","tiedoksi huijareille","1021766","http://keskustelu.suomi24.fi/t/12518660#comment-72524448","http://keskustelu.suomi24.fi/t/12518660","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
"1269","S24","Se on tietysti hyvä että Pattiksen kaukaa kierrät ; hauskaa pitääkseen kannattaa omata hyvä yleiskunto sekä iloinen ja vastaanottavainen mieli että saa kaiken hyödyn ylenpalttisesta tarjonnasta .","se olla tietysti hyvä että Pattiksen kaukaa kiertää ; hauska pitää kannattaa omata hyvä yleiskunto sekä iloinen ja vastaanottavainen mieli että saada kaikki hyöty ylenpalttinen tarjonta .","Pattaya jouluna?","24.10.2013","15:52","Matkailu","Pattaya","28x...","9118543","http://keskustelu.suomi24.fi/t/11802674#comment-64166390","http://keskustelu.suomi24.fi/t/11802674","CC BY-NC (CLARIN PUB)","2019-03-02 15:57:03","4863817","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Matkailu%22%5D&page=1","corpus=S24; cqp=[_.text_sect = ""Matkailu""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=1000; end=1999"
