"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"143","S24","Thaimaan pahin turistirysä on Phuket jos et ole huomannut .","thaimaa paha turistirysä olla Phuket jos ei olla huomata .","Thaimaan reissua harkitseville","8.12.2014","16:14","Matkailu","Yleistä Thaimaasta","Phuket = rysä","268691","http://keskustelu.suomi24.fi/t/13066317#comment-74825262","http://keskustelu.suomi24.fi/t/13066317","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"144","S24","Matkusta sinä edes kerran elämässä muaalle Thaimaahan kun Hua-Hiniin niin tiiät mitä AVARA MAAILMA tosiaan on !","matkustaa sinä edes kerta elämä muaalle thaimaa kun Hua-Hiniin niin tiiät mikä avara maailma tosiaan olla !","Thaimaan reissua harkitseville","7.12.2014","12:41","Matkailu","Yleistä Thaimaasta","Pieni vinkki","268699","http://keskustelu.suomi24.fi/t/13066317#comment-74763300","http://keskustelu.suomi24.fi/t/13066317","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"145","S24","Thaimaassa valmistetaan Chonburissa myös siideriä joka on pikkuhiljaa kasvattamassa suosiota .","thaimaa valmistaa Chonburissa myös siideri joka olla pikkuhiljaa kasvattaa suosio .","saako Thaimaasta siideriä ?","14.11.2014","10:37","Matkailu","Yleistä Thaimaasta","Lau äppöl aroi","268766","http://keskustelu.suomi24.fi/t/12922467#comment-73463079","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"146","S24","Ninimerkki "" hyvistä kaupungeista "" laittoikin hyvän linkin näistä thaimaassa valmistettavista siidereistä osa niistä valmistetaan lisenssillä .","Ninimerkki "" hyvä kaupunki "" laittaa hyvä linkki tämä thaimaa valmistaa siideri osa se valmistaa lisenssi .","saako Thaimaasta siideriä ?","14.11.2014","10:37","Matkailu","Yleistä Thaimaasta","Lau äppöl aroi","268767","http://keskustelu.suomi24.fi/t/12922467#comment-73463079","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"147","S24","Thaimaasta saa siidereitä nykyään useista pubeista ja kaikista hyvin varustetuista tavarataloista kuten Big C esimerkiksi .","thaimaa saada siideri nykyään usea pub ja kaikki hyvin varustaa tavaratalo kuten Big C esimerkiksi .","saako Thaimaasta siideriä ?","14.11.2014","16:23","Matkailu","Yleistä Thaimaasta","Spy yök","268790","http://keskustelu.suomi24.fi/t/12922467#comment-73479951","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"148","S24","Thaimaassa sen tietää kaikki .","thaimaa se tietää kaikki .","saako Thaimaasta siideriä ?","16.11.2014","00:50","Matkailu","Yleistä Thaimaasta","Ihmeellistä käytöstä","268800","http://keskustelu.suomi24.fi/t/12922467#comment-73563492","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"149","S24","Thaimaan helteessä on hyvä juoda nestettä .","thaimaa helle olla hyvä juoda neste .","saako Thaimaasta siideriä ?","4.12.2014","15:46","Matkailu","Yleistä Thaimaasta","Kukin tyylillään","268852","http://keskustelu.suomi24.fi/t/12922467#comment-74611035","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"150","S24","Tosin sen oon thaimaan matkoilla huomannu että Suomalaisille tärkei janojuoma on olut tai joku muu litku , nestehukan voi välttä juomalla riittävästi nesteitä ei suinkaan ALKOHOLIA ja tietenkin sopivasti suolaa ja makeaapäivän aikaan näin vältetään nestehukka .","tosin se olla thaimaa matka huomata että suomalainen tärkei janojuoma olla olut tai joku muu litku , nestehukka voida välttä juoda riittävästi neste ei suinkaan alkoholi ja tietenkin sopivasti suola ja makeaapäivän aika näin välttää nestehukka .","saako Thaimaasta siideriä ?","4.12.2014","18:23","Matkailu","Yleistä Thaimaasta","Ihmetellä täytyy","268859","http://keskustelu.suomi24.fi/t/12922467#comment-74619987","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"151","S24","Toiset ostelee myös asuntoja jostain Suomi kylistä thaimaasta sehän vasta hölmöä on .","toinen ostella myös asunto jokin Suomi kylä thaimaa se vasta hölmö olla .","saako Thaimaasta siideriä ?","4.12.2014","16:25","Matkailu","Yleistä Thaimaasta","hih hih","268863","http://keskustelu.suomi24.fi/t/12922467#comment-74613348","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"152","S24","Köyhät juo Spytä ja rikkaat siideriä thaimaassa näinhän se on .","köyhä juoda Spytä ja rikas siideri thaimaa näin se olla .","saako Thaimaasta siideriä ?","6.12.2014","08:49","Matkailu","Yleistä Thaimaasta","köyhät kyykkyyn","268873","http://keskustelu.suomi24.fi/t/12922467#comment-74701572","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"153","S24","Thaimaan brittipubeissa saa hyvää siideriä .","thaimaa brittipub saada hyvä siideri .","saako Thaimaasta siideriä ?","8.12.2014","21:01","Matkailu","Yleistä Thaimaasta","I love cider","268893","http://keskustelu.suomi24.fi/t/12922467#comment-74841591","http://keskustelu.suomi24.fi/t/12922467","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"154","S24","Ei Thaimaahan - ikinä , tuollaisia tyyppejä .","ei thaimaa - ikinä , tuollainen tyyppi .","LENTOMATKA","17.10.2012","11:01","Matkailu","Yleistä Thaimaasta","Tyhmyys huipussaan","269051","http://keskustelu.suomi24.fi/t/10986875#comment-57809238","http://keskustelu.suomi24.fi/t/10986875","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"155","S24","3 viikkoa sitten kun lensin bangkokkiin niin vieressäni istui tummatyttö thaimaasta , kyllähän se matka siinä hyvin meni juttua heittäessä , harmi kun en päässyt pukille .","3 viikko sitten kun lentää bangkokkiin niin vieressä istua tummatyttö thaimaa , kyllä se matka se hyvin mennä juttu heittää , harmi kun ei päästä pukki .","LENTOMATKA","17.10.2012","10:03","Matkailu","Yleistä Thaimaasta","ajfpjpfapföa","269221","http://keskustelu.suomi24.fi/t/10986875#comment-57808348","http://keskustelu.suomi24.fi/t/10986875","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"156","S24","Thaimaan sisällä lähetetyt textarit thailiittymään menevä kyllä perille .","thaimaa sisällä lähettää textarit thailiittymä mennä kyllä perille .","Tekstiviestit suomeen, suomi puh, thai sim","14.12.2014","09:34","Matkailu","Yleistä Thaimaasta","35840.......","269549","http://keskustelu.suomi24.fi/t/13112793#comment-75130290","http://keskustelu.suomi24.fi/t/13112793","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"157","S24","Nyt jos sais selvää tietoa kun ärsyttää joka paikan eri ohjeet ( saat olla 30 päivää , pitää lähteä 30 päivän kuluessä , pitää poistua thaimaasta 29 päivä jne. .","nyt jos saada selvä tieto kun ärsyttää joka paikka eri ohje ( saada olla 30 päivä , pitää lähteä 30 päivä kuluessä , pitää poistua thaimaa 29 päivä jne. .","THAIMAA kiire!","1.12.2014","17:05","Matkailu","Yleistä Thaimaasta","30 hyvää päivää","269711","http://keskustelu.suomi24.fi/t/13035645#comment-74445165","http://keskustelu.suomi24.fi/t/13035645","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"158","S24","Thaimaassa L&M maksaa 1.50 € ja Suomessa lähes kuusi euroa !","thaimaa L&M maksaa 1.50 € ja Suomi lähes kuusi euro !","Tupakat","2.12.2014","10:14","Matkailu","Yleistä Thaimaasta","polta Suomi nousuun","269799","http://keskustelu.suomi24.fi/t/12934356#comment-74483802","http://keskustelu.suomi24.fi/t/12934356","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"159","S24","Jos et osaa kiinnittää eikä apua saa mistään niin ei auta kuin vetää renkaattomia vaunuja pari viikkoa thaimaassa .","jos ei osata kiinnittää ei apu saada mikään niin ei auttaa kuin vetää rengas vaunu pari viikko thaimaa .","Mikä on matkustajan oikeus","17.12.2014","16:11","Matkailu","Finnair","Rekenä jos heponaki","273031","http://keskustelu.suomi24.fi/t/13132908#comment-75318642","http://keskustelu.suomi24.fi/t/13132908","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"160","S24","Lennot Pohjois-Amerikkaan ja Thaimaahan : tarjoilemme alkoholittomien juomien lisäksi olutta sekä viiniä ruokailun yhteydessä maksutta .","lento Pohjois-Amerikkaan ja thaimaa : tarjoilla alkoholiton juoma lisäksi olut sekä viini ruokailu yhteys maksu .","Olut New Yorkin lennoilla","23.10.2014","15:13","Matkailu","Finnair","AY 005","274212","http://keskustelu.suomi24.fi/t/12480359#comment-72284547","http://keskustelu.suomi24.fi/t/12480359","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"161","S24","Thaimaa kaks viikkoo 5000-6000e ( n .","thaimaa ka viikkoo 5000-6000e ( n .","Velkarahalla matkustelemaan","16.4.2012","10:30","Matkailu","Yleistä matkailusta","visat_vaan_vinkuu","395744","http://keskustelu.suomi24.fi/t/10567621#comment-54707626","http://keskustelu.suomi24.fi/t/10567621","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"162","S24","Meillä on ( 2aikuista ja 2 koululaista ) maksettu pakettimatkoista ; Thaimaa 2 vkoa 3600e , Kreikka 2 vkoa 2200e , Turkki 2 vkoa 1800e ( syyslomalla ) , Kanaria 2 vkoa 2200e jne. Eli täytyy vain vähän katsoa , mistä ostaa ja mihin hintaan .","minä olla ( 2aikuista ja 2 koululaki ) maksaa pakettimatka ; thaimaa 2 vkoa 3600e , Kreikka 2 vkoa 2200e , Turkki 2 vkoa 1800e ( syysloma ) , Kanaria 2 vkoa 2200e jne. eli täytyä vain vähän katsoa , mikä ostaa ja mikä hinta .","Velkarahalla matkustelemaan","18.4.2012","08:59","Matkailu","Yleistä matkailusta","tulossa ja menossa","395752","http://keskustelu.suomi24.fi/t/10567621#comment-54741045","http://keskustelu.suomi24.fi/t/10567621","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"163","S24","Thaimaan kaltaiset paikat olisivat huono vaihtoehto sen vuoksi että siellä on paljon suomalaisia .","thaimaa kaltainen paikka olla huono vaihtoehto se vuoksi että siellä olla paljon suomalainen .","Miten päästä muuttamaan ulkomaille sodan uhatessa syttyessä?","9.8.2014","01:02","Matkailu","Yleistä matkailusta","Pakoteitä","397131","http://keskustelu.suomi24.fi/t/12414566#comment-69249002","http://keskustelu.suomi24.fi/t/12414566","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"164","S24","PS ; Taas vastaavasti miehiä viehättää thaimaa !","PS ; taas vastaavasti mies viehättää thaimaa !","Kesällä etelään, mitä järkeä?!","20.11.2014","11:31","Matkailu","Yleistä matkailusta","7-oikein","399368","http://keskustelu.suomi24.fi/t/12291441#comment-73800441","http://keskustelu.suomi24.fi/t/12291441","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"165","S24","Makukysymys jos thaimaan lämpö ja kosteus on mieleistä ...","makukysymys jos thaimaa lämpö ja kosteus olla mieleinen ...","Kesällä etelään, mitä järkeä?!","3.12.2014","18:56","Matkailu","Yleistä matkailusta","Mikä riittää","399563","http://keskustelu.suomi24.fi/t/12291441#comment-74566686","http://keskustelu.suomi24.fi/t/12291441","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"166","S24","Yksin matkaaminen ei ole sinänsä ongelma mutta , joku juttu kaveri ois kiva thaimaan pimeässä , mutta ihanassa ja lämpimässä illassa .","yksin matkata ei olla sinänsä ongelma mutta , joku juttu kaveri ois kiva thaimaa pimeä , mutta ihana ja lämmin ilta .","Täytyykö passi uusia jos hiusväri vaihtuu?","3.11.2014","19:46","Matkailu","Yleistä matkailusta","No ei","399724","http://keskustelu.suomi24.fi/t/12854544#comment-72899847","http://keskustelu.suomi24.fi/t/12854544","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"167","S24","Kallista lähden hakemaan ensi talvena thaimaasta .","kallis lähteä hakea ensi talvi thaimaa .","Paras matkakohde Kreikassa!!!!????","14.8.2014","10:27","Matkailu","Yleistä matkailusta","pes90","399785","http://keskustelu.suomi24.fi/t/12425157#comment-69336946","http://keskustelu.suomi24.fi/t/12425157","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"168","S24","Jos kurssi pomppaa tuosta vielä vähänkin huonommaksi niin suomessa ei nähdä enää venäläis matkailijoita ( mikä on todella hyvä juttu ) Thaimaastakin on tullut viestiä että ryssät ovat vetäytyneet sieltäkin !","jos kurssi pompata tuo vielä vähän huono se suomi ei nähdä enää venäläis matkailija ( mikä olla todella hyvä juttu ) thaimaa olla tulla viesti että ryssä olla vetäytyä sieltä !","1€ = 52rub","29.11.2014","18:19","Matkailu","Yleistä Venäjästä","erkkimerkkinimierkki","684294","http://keskustelu.suomi24.fi/t/12717368#comment-74335206","http://keskustelu.suomi24.fi/t/12717368","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"169","S24","Thaimaa kutsuu !???","thaimaa kutsua !???","Thomas Cook Airlines?","21.11.2009","23:12","Matkailu","Yleistä lentämisestä","Matkaa suunnitteleva","754608","http://keskustelu.suomi24.fi/t/5602688#comment-41100507","http://keskustelu.suomi24.fi/t/5602688","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"170","S24","Thaimaa Tulin viime viikolla Thomas Cookin lennolla takaisin Thaimaan Phuketista .","thaimaa tulla viime viikko Thomas Cookin lento takaisin Thaimaa Phuketista .","Thomas Cook Airlines?","24.12.2009","14:53","Matkailu","Yleistä lentämisestä","Thomas Cook","754629","http://keskustelu.suomi24.fi/t/5602688#comment-41657913","http://keskustelu.suomi24.fi/t/5602688","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"171","S24","Thaimaahan tällä koneella mennään tammikussa 2915","thaimaa tämä kone mennä tammikussa 2915","Thomas Cook Airlines?","9.9.2014","11:48","Matkailu","Yleistä lentämisestä","Matkaan lähden","755216","http://keskustelu.suomi24.fi/t/5602688#comment-69970583","http://keskustelu.suomi24.fi/t/5602688","CC BY-NC (CLARIN PUB)","2019-02-25 12:35:06","1965","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22thaimaa%22%20%26%20_.text_sect%20%3D%20%22Matkailu%22%5D","corpus=S24; cqp=[_.text_sect = ""Matkailu"" & lemma = ""thaimaa""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
