"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"99","S24","http://www.ncbi.nlm.nih.gov/pubmed/22934546 Rokotteet yhdistetty diabetekseen : http://www.vaccines.net/DMSdraft .","http://www.ncbi.nlm.nih.gov/pubmed/22934546 rokote yhdistää diabetes : http://www.vaccines.net/DMSdraft .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227027","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"100","S24","pdf http://www.encognitive.com/node/1371 N Z Med J. 1996 Oct 11 ; 109 ( 1031 ) : 388-9. Immunisation and diabetes .","pdf http://www.encognitive.com/node/1371 N Z Med J. 1996 Oct 11 ; 109 ( 1031 ) : 388-9. Immunisation and diabetes .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227028","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"101","S24","Poutasi K. http://www.ncbi.nlm.nih.gov/pubmed/8890884 Diabetes ja trombosytopenia influenssarokotteen jälkeen : Diabet Med .","pouta K. http://www.ncbi.nlm.nih.gov/pubmed/8890884 diabetes ja trombosytopenia influenssarokote jälkeen : Diabet Med .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227029","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"102","S24","Development of fulminant Type 1 diabetes with thrombocytopenia after influenza vaccination : a case report .","Development of fulminant Type 1 diabetes with thrombocytopenia after influenza vaccination : a case report .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227032","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"103","S24","Yasuda H1 , Nagata M , Moriyama H , Kobayashi H , Akisaki T , Ueda H , Hara K , Yokono K. http://www.ncbi.nlm.nih.gov/pubmed/21781156 CDC : n tilastot tukevat kausaalista yhteyttä rokotteiden ja diabeteksen välillä : http://www.cmu.edu/CSR/case_studies/vaccine_diabetes_yes .","Yasuda H1 , Nagata M , Moriyama H , Kobayashi H , Akisaki T , Ueda H , hara K , Yokono K. http://www.ncbi.nlm.nih.gov/pubmed/21781156 CDC : n tilasto tukea kausaalinen yhteys rokote ja diabetes välillä : http://www.cmu.edu/CSR/case_studies/vaccine_diabetes_yes .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227033","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"104","S24","html Rokotukset voivat aiheuttaa diabetekseen liittyviä autovasta-aineita yksi-vuotiaille lapsille : Ann N Y Acad Sci .","html rokotus voida aiheuttaa diabetes liittyä autovasta-aine yksi-vuotiaille lapsi : Ann N Y Acad Sci .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227034","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"105","S24","http://www.ncbi.nlm.nih.gov/pubmed/6345388 N Z Med J. 1999 Aug 13 ; 112 ( 1093 ) : 303-4. Hepatitis B vaccination and diabetes .","http://www.ncbi.nlm.nih.gov/pubmed/6345388 N Z Med J. 1999 Aug 13 ; 112 ( 1093 ) : 303-4. Hepatitis B vaccination and diabetes .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227040","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"106","S24","Vuonna 1996 Uudessa Seelannissa havaittiin , että hepatiitti B-rokotekampanja vuosien 1988-1991 välisenä aikana aiheutti 60 % lisäyksen tyypin 1 diabeteksessa yli kuusi kuukautisten vauvojen keskuudessa .","vuosi 1996 uusi Seelanti havaita , että hepatiitti B-rokotekampanja vuosi 1988-1991 väli aika aiheuttaa 60 % lisäys tyyppi 1 diabetes yli kuusi kuukautinen vauva keskuudessa .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227046","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"107","S24","”Mumps , mumps vaccination , islet cell antibodies and the first manifestation of diabetes mellitus type I.” Behring Institute Mitteilungen 1984 ; 75:83 - 88. Helmke , K. , et al .","”Mumps , mumps vaccination , islet cell antibodies and the first manifestation of diabetes mellitus type I.” Behring Institute Mitteilungen 1984 ; 75:83 - 88. Helmke , K. , ei al .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227052","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"108","S24","”Islet cell antibodies and the development of diabetes mellitus in relation to mumps infection and mumps vaccination .","”Islet cell antibodies and the development of diabetes mellitus in relation to mumps infection and mumps vaccination .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227053","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"109","S24","”Mumps vaccination and type-1 diabetes .","”Mumps vaccination and type-1 diabetes .","Tietoja diabeteksesta","29.11.2014","01:08","Terveys","Diabetes","tast","2227059","http://keskustelu.suomi24.fi/t/13000776#comment-74298816","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"110","S24","20130203.15 Isä kertoo , miten hänen tyttärensä sairastui diabetekseen rokotuksen jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe Diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. Poutasi K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood Diabetes in the United States ?","20130203.15 isä kertoa , miten hän tytär sairastua diabetes rokotus jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. pouta K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood diabetes in the United States ?","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227067","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"111","S24","20130203.15 Isä kertoo , miten hänen tyttärensä sairastui diabetekseen rokotuksen jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe Diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. Poutasi K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood Diabetes in the United States ?","20130203.15 isä kertoa , miten hän tytär sairastua diabetes rokotus jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. pouta K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood diabetes in the United States ?","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227067","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"112","S24","20130203.15 Isä kertoo , miten hänen tyttärensä sairastui diabetekseen rokotuksen jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe Diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. Poutasi K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood Diabetes in the United States ?","20130203.15 isä kertoa , miten hän tytär sairastua diabetes rokotus jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. pouta K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood diabetes in the United States ?","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227067","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"113","S24","20130203.15 Isä kertoo , miten hänen tyttärensä sairastui diabetekseen rokotuksen jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe Diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. Poutasi K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood Diabetes in the United States ?","20130203.15 isä kertoa , miten hän tytär sairastua diabetes rokotus jälkeen : http://vactruth.com/2013/07/22/vaccines-depression-type-1-diabetes/ Polster , H , ”Diabetes insipidus after Smallpox vaccination” , Z Aerztl Fortbild ( Jena ) , 1 Apr 1966 , 60:42 9-432. Patan , ”Postvaccinal Severe diabetes Mellitus” , Ter Arkh , Jul 1968 , 40:11 7-118. pouta K , ” Immunisation and diabetes , ” N Z Med J 1996 Jul 26 ; 109 ( 1026 ) : 283. [letter ; comment] Dokheel , T M , ”An Epidemic of Childhood diabetes in the United States ?","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227067","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"114","S24","” , Diabetes Care , 1993 , 16:16 06-1611. Parent ME , et al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” Diabetes Care 1997 May ; 20 ( 5 ) : 767-772. House DV , Winter WE , ”Autoimmune diabetes .","” , diabetes Care , 1993 , 16:16 06-1611. Parent minä , ei al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” diabetes Care 1997 May ; 20 ( 5 ) : 767-772. house DV , Winter WE , ”Autoimmune diabetes .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227069","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"115","S24","” , Diabetes Care , 1993 , 16:16 06-1611. Parent ME , et al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” Diabetes Care 1997 May ; 20 ( 5 ) : 767-772. House DV , Winter WE , ”Autoimmune diabetes .","” , diabetes Care , 1993 , 16:16 06-1611. Parent minä , ei al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” diabetes Care 1997 May ; 20 ( 5 ) : 767-772. house DV , Winter WE , ”Autoimmune diabetes .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227069","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"116","S24","” , Diabetes Care , 1993 , 16:16 06-1611. Parent ME , et al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” Diabetes Care 1997 May ; 20 ( 5 ) : 767-772. House DV , Winter WE , ”Autoimmune diabetes .","” , diabetes Care , 1993 , 16:16 06-1611. Parent minä , ei al , ”Bacille Calmette-Guerin vaccination and incidence of IDDM in Montreal , Canada , ” diabetes Care 1997 May ; 20 ( 5 ) : 767-772. house DV , Winter WE , ”Autoimmune diabetes .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227069","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"117","S24","The role of auto-antibody markers in the prediction and prevention of insulin-dependent diabetes mellitus , ” Clin Lab Med 1997 Sep ; 17 ( 3 ) : 499-545. Zeigler , M et al , ”[Autoantibodies in type 1 diabetes mellitus]” Z Arztl Fortbild ( Jena ) .","The role of auto-antibody markers in the prediction and preventio of insulin-dependent diabetes mellitus , ” Clin Lab Med 1997 Sep ; 17 ( 3 ) : 499-545. Zeigler , M ei al , ”[Autoantibodies in type 1 diabetes mellitus]” Z Arztl Fortbild ( Jena ) .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227070","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"118","S24","The role of auto-antibody markers in the prediction and prevention of insulin-dependent diabetes mellitus , ” Clin Lab Med 1997 Sep ; 17 ( 3 ) : 499-545. Zeigler , M et al , ”[Autoantibodies in type 1 diabetes mellitus]” Z Arztl Fortbild ( Jena ) .","The role of auto-antibody markers in the prediction and preventio of insulin-dependent diabetes mellitus , ” Clin Lab Med 1997 Sep ; 17 ( 3 ) : 499-545. Zeigler , M ei al , ”[Autoantibodies in type 1 diabetes mellitus]” Z Arztl Fortbild ( Jena ) .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227070","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"119","S24","1973 Dec ; 41 ( 12 ) : 554-60. [Manifestation of juvenile diabetes mellitus following postvaccinal encephalomyelitis] .","1973 Dec ; 41 ( 12 ) : 554-60. [Manifestation of juvenile diabetes mellitus following postvaccinal encephalomyelitis] .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227075","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"120","S24","[Article in German] Schneider H , Schukowski H , Bierschenk H. http://www.ncbi.nlm.nih.gov/pubmed/4150477 N Z Med J. 1999 Aug 13 ; 112 ( 1093 ) : 303-4. Hepatitis B vaccination and diabetes .","[Article in German] Schneider H , Schukowski H , Bierschenk H. http://www.ncbi.nlm.nih.gov/pubmed/4150477 N Z Med J. 1999 Aug 13 ; 112 ( 1093 ) : 303-4. Hepatitis B vaccination and diabetes .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227076","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
"121","S24","[Article in Serbian] Palmar I , Kaljalović R , Popović M , Marcetić V. http://www.ncbi.nlm.nih.gov/pubmed/4402923 Tyypin 1 diabetes on autoimmuunisairaus ja tyypin 2 diabetes on tulehdussairaus .","[Article in Serbian] Palmar I , Kaljalović R , Popović M , Marcetić v. http://www.ncbi.nlm.nih.gov/pubmed/4402923 tyyppi 1 diabetes olla autoimmuunisairaus ja tyyppi 2 diabetes olla tulehdussairaus .","Tietoja diabeteksesta","29.11.2014","01:10","Terveys","Diabetes","tast","2227079","http://keskustelu.suomi24.fi/t/13000776#comment-74298900","http://keskustelu.suomi24.fi/t/13000776","CC BY-NC (CLARIN PUB)","2019-02-25 12:33:01","571","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22d%22%5D&lang=en&search_tab=2&corpus=s24&hpp=500&search=cqp%7C%5Blemma%20%3D%20%22diabetes%22%20%26%20_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys"" & lemma = ""diabetes""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=none; start=0; end=499"
